X,yob,incnum,Bachelor,Male,marital,union,relfreq,moreno,religionlink,regionlink,classlink,racelink,respondent_class,weight,region,religion,race,joblossnum,taxarg,employment,agecat,taxnum,educsimple,jl2
1250,1972,1,0,0,0,No,NA,NA,3,3,3,3,working class,0.375639484,South East,Non-religious,Indian,NA,Eth,"Unemployed, looking for work",Age4564,4,PostSec,0
1251,1962,6,1,1,1,No,2,1,2,2,2,2,affluent people,1.650372568,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age4564,2,BachPlus,1
1252,1967,4,0,1,0,Yes,4,NA,3,2,1,3,middle class,5.841034019,South East,Church of England,White - Irish,1,NA,Working full time,Age4564,4,HS,1
1253,1967,6,0,0,0,No,1,3,2,3,3,3,affluent people,2.070473225,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,2,NA,On a long-term leave,Age4564,4,PostSec,2
1254,1966,2,0,1,1,No,1,NA,1,1,4,4,working class,2.070473225,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Other,Age4564,7,PostSec,0
1255,1960,1,0,1,0,Yes,1,1,2,2,3,3,working class,2.070473225,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,5,PostSec,2
1256,1957,7,1,1,1,No,1,1,1,2,4,2,affluent people,0.524660445,South East,Other Christian,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,3,BachPlus,2
1257,1963,2,1,0,0,No,1,2,1,3,3,2,working class,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Other,Age4564,5,BachPlus,0
1258,1970,5,1,0,1,No,NA,2,3,3,3,3,middle class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working part-time,Age4564,6,BachPlus,1
1259,1953,3,1,1,0,No,1,NA,2,3,2,3,middle class,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,2,BachPlus,0
1260,1970,7,1,0,1,No,NA,1,2,2,3,3,affluent people,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,2,BachPlus,2
1261,1954,4,1,0,1,Not Employed,NA,2,3,3,3,3,middle class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age4564,7,BachPlus,0
1262,1966,7,1,0,1,Yes,NA,NA,2,2,4,3,affluent people,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working full time,Age4564,5,BachPlus,2
1263,1962,6,1,1,1,No,NA,1,1,1,1,1,affluent people,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age4564,2,BachPlus,0
1264,1959,1,1,1,0,Yes,NA,1,2,2,2,3,working class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age4564,7,BachPlus,0
1265,1972,6,1,0,1,No,2,3,2,3,3,4,affluent people,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,4,BachPlus,2
1266,1960,7,1,1,1,No,1,1,1,3,2,2,affluent people,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,3,BachPlus,0
1267,1964,3,1,0,0,No,2,3,1,3,2,4,middle class,0.524660445,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working full time,Age4564,7,BachPlus,2
1268,1955,7,1,1,1,No,1,1,3,3,3,3,affluent people,0.524660445,South East,Other Christian,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,2,BachPlus,0
1269,1969,7,1,0,1,No,NA,3,2,3,4,3,affluent people,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working part-time,Age4564,6,BachPlus,2
1270,1962,2,1,0,0,Yes,2,1,4,4,4,3,working class,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,3,NA,Working part-time,Age4564,5,BachPlus,3
1271,1972,7,1,0,1,No,2,2,2,2,2,2,affluent people,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age4564,3,BachPlus,2
1272,1963,2,1,0,0,No,NA,1,4,3,4,3,working class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age4564,6,BachPlus,0
1273,1968,5,1,0,1,No,NA,1,1,2,2,2,middle class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working part-time,Age4564,6,BachPlus,1
1274,1957,1,1,0,0,No,NA,5,1,2,2,2,working class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working part-time,Age4564,2,BachPlus,1
1275,1957,5,1,1,1,No,2,1,3,2,3,4,middle class,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age4564,2,BachPlus,0
1276,1964,2,1,0,0,Yes,1,1,2,4,4,4,working class,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age4564,7,BachPlus,1
1277,1971,1,1,0,1,No,NA,1,1,2,3,2,working class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,"Unemployed, looking for work",Age4564,5,BachPlus,0
1278,1970,5,1,1,1,No,NA,NA,2,2,2,2,middle class,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,4,BachPlus,2
1279,1955,7,1,1,1,No,1,1,2,2,2,2,affluent people,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working part-time,Age4564,5,BachPlus,1
1280,1966,6,1,0,0,No,NA,1,1,2,3,2,affluent people,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working full time,Age4564,4,BachPlus,2
1281,1962,7,1,0,1,No,2,NA,1,4,3,4,affluent people,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,4,BachPlus,2
1282,1954,6,1,1,0,Not Employed,NA,1,2,2,2,2,affluent people,0.524660445,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age4564,3,BachPlus,0
1283,1958,5,1,1,0,No,1,2,2,2,3,3,middle class,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age4564,4,BachPlus,2
1284,1955,4,1,1,1,Yes,4,2,1,2,2,3,middle class,0.524660445,South East,Other Christian,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age4564,5,BachPlus,0
1285,1958,7,1,0,1,Yes,1,1,1,4,1,4,affluent people,0.524660445,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age4564,5,BachPlus,1
1286,1962,3,0,0,0,No,2,1,1,2,2,2,middle class,1.857692522,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age4564,4,HS,0
1287,1956,2,0,1,0,No,NA,2,1,1,1,1,working class,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age4564,3,HS,0
1288,1971,1,0,1,0,No,NA,4,3,2,3,2,working class,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Other,Age4564,3,HS,0
1289,1967,3,0,1,0,No,NA,1,3,3,3,3,middle class,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age4564,4,HS,0
1290,1962,5,0,0,1,No,1,1,1,2,2,2,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,5,HS,2
1291,1958,1,0,0,1,No,1,2,3,4,3,3,working class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working part-time,Age4564,5,HS,1
1292,1956,4,0,0,1,No,2,1,2,2,3,3,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,3,HS,0
1293,1968,4,0,0,1,Not Employed,1,1,2,3,2,2,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Other,Age4564,2,HS,0
1294,1964,4,0,0,1,No,NA,1,3,3,3,2,middle class,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Other,Age4564,7,HS,0
1295,1968,7,0,0,1,No,1,1,2,3,3,3,affluent people,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age4564,2,HS,2
1296,1972,5,0,1,1,Yes,2,3,1,2,2,2,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working full time,Age4564,4,HS,1
1297,1967,5,0,0,1,No,NA,1,1,1,1,1,middle class,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,Ctl,Working part-time,Age4564,3,HS,1
1298,1962,1,0,0,0,No,NA,1,2,1,1,1,working class,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Other,Age4564,2,HS,0
1299,1953,6,0,0,1,No,1,1,2,2,2,2,affluent people,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age4564,1,HS,0
1300,1970,5,0,0,0,No,1,3,1,2,2,2,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,4,HS,2
1301,1954,7,0,1,1,No,1,3,2,4,4,4,affluent people,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,1,HS,0
1302,1960,7,0,0,1,No,NA,1,1,1,2,2,affluent people,1.857692522,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,3,HS,2
1303,1959,4,0,0,1,No,2,1,4,2,3,2,middle class,1.857692522,South East,Other,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,"Unemployed, looking for work",Age4564,4,HS,0
1304,1958,4,0,1,0,No,1,1,3,3,3,3,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working part-time,Age4564,3,HS,1
1305,1964,3,0,0,0,No,1,1,3,3,3,3,middle class,1.857692522,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age4564,4,HS,2
1306,1963,7,0,0,1,No,1,1,1,3,4,2,affluent people,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working part-time,Age4564,2,PostSec,1
1307,1964,4,0,0,0,No,1,2,2,4,4,4,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working full time,Age4564,6,PostSec,1
1308,1962,4,0,1,0,No,NA,4,1,2,2,2,middle class,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age4564,2,PostSec,1
1309,1961,7,0,1,1,No,NA,1,1,3,2,3,affluent people,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age4564,1,PostSec,1
1310,1964,5,0,0,1,Not Employed,1,5,1,2,2,2,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Other,Age4564,4,PostSec,0
1311,1967,7,0,1,1,No,1,1,1,3,2,4,affluent people,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age4564,3,PostSec,2
1312,1960,6,0,1,1,No,NA,2,1,2,2,2,affluent people,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working part-time,Age4564,3,PostSec,1
1313,1963,2,0,0,0,No,NA,3,2,3,3,3,working class,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,3,PostSec,0
1314,1960,5,0,0,0,No,1,2,1,3,2,3,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,5,PostSec,2
1315,1971,7,0,0,1,No,2,1,1,3,2,3,affluent people,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working part-time,Age4564,2,PostSec,1
1316,1963,2,0,0,0,No,NA,2,2,2,2,2,working class,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working part-time,Age4564,1,PostSec,2
1317,1962,5,0,0,1,No,1,1,3,3,2,1,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Other,Age4564,5,PostSec,0
1318,1971,6,0,0,1,No,NA,2,2,2,2,2,affluent people,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,Eth,Working full time,Age4564,4,PostSec,2
1319,1959,5,0,0,0,No,1,1,2,2,3,2,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,4,NA,Working part-time,Age4564,4,PostSec,4
1320,1959,7,0,1,0,No,NA,1,1,2,2,2,affluent people,0.658292726,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Other,Age4564,3,PostSec,0
1321,1956,4,0,0,1,No,2,3,2,2,2,2,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,4,PostSec,2
1322,1972,3,0,0,0,Yes,2,4,1,3,2,1,middle class,0.658292726,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,4,Ctl,Working full time,Age4564,4,PostSec,4
1323,1965,6,0,1,1,No,2,1,2,2,2,2,affluent people,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Ctl,Working full time,Age4564,4,PostSec,1
1324,1961,6,0,0,0,Yes,1,1,1,1,3,1,affluent people,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,4,NA,Working full time,Age4564,5,PostSec,4
1325,1970,7,0,1,1,No,1,1,2,4,4,2,affluent people,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working full time,Age4564,4,PostSec,2
1326,1964,3,0,0,1,No,1,1,1,2,3,2,middle class,0.658292726,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working full time,Age4564,3,PostSec,1
1327,1971,1,1,0,0,No,NA,3,3,3,3,3,working class,0.34878997,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,5,BachPlus,2
1328,1959,3,1,0,0,Yes,NA,NA,3,3,3,3,middle class,0.34878997,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,7,BachPlus,2
1329,1971,1,1,0,1,No,2,1,2,3,2,2,working class,0.34878997,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,2,Ctl,Working part-time,Age4564,4,BachPlus,2
1330,1959,3,0,1,1,Yes,NA,NA,NA,NA,NA,NA,middle class,1.235373419,South East,,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age4564,4,HS,2
1331,1956,4,0,0,1,No,1,2,1,1,1,2,middle class,1.235373419,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age4564,5,HS,0
1332,1964,7,0,0,1,No,2,5,3,3,3,2,affluent people,1.235373419,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working full time,Age4564,4,HS,1
1333,1968,7,0,0,1,,NA,NA,NA,NA,NA,NA,,1.235373419,South East,,White - British/English/Welsh/Scottish/Northern Irish,1,NA,Working full time,Age4564,4,HS,1
1334,1955,5,0,0,0,No,2,2,2,1,2,3,middle class,1.235373419,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Other,Age4564,5,HS,0
1335,1954,6,0,1,0,No,1,1,2,3,3,3,affluent people,0.437667178,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,3,Eth,Working full time,Age4564,4,PostSec,3
1336,1950,7,0,1,1,No,NA,1,2,3,3,2,affluent people,1.264842912,South East,Non-religious,Black Caribbean,NA,NA,Retired,Age65p,4,HS,0
1337,1941,7,1,1,1,No,2,3,2,2,2,2,affluent people,3.045880701,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,5,BachPlus,0
1338,1951,6,1,1,0,Not Employed,1,NA,2,3,2,4,affluent people,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age65p,5,BachPlus,0
1339,1939,5,1,1,0,No,2,1,2,3,3,3,middle class,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age65p,4,BachPlus,0
1340,1947,2,1,1,1,No,2,3,2,4,3,4,working class,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Eth,Working part-time,Age65p,2,BachPlus,1
1341,1946,7,1,1,1,Not Employed,1,1,1,4,2,3,affluent people,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,6,BachPlus,0
1342,1946,6,1,1,1,No,NA,1,1,2,3,1,affluent people,0.968565811,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,4,BachPlus,0
1343,1947,2,1,0,0,Not Employed,NA,1,1,2,2,2,working class,0.968565811,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,3,BachPlus,0
1344,1947,3,1,1,0,No,NA,1,3,3,3,3,middle class,0.968565811,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,3,BachPlus,0
1345,1951,3,1,1,1,Not Employed,1,1,2,2,3,3,middle class,0.968565811,South East,Catholic,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age65p,4,BachPlus,0
1346,1951,7,1,0,1,Not Employed,NA,1,2,2,2,2,affluent people,0.968565811,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,3,BachPlus,0
1347,1945,2,1,0,0,No,NA,1,2,3,2,3,working class,0.968565811,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,2,NA,Working part-time,Age65p,4,BachPlus,2
1348,1945,6,1,1,0,No,NA,1,2,3,3,2,affluent people,0.968565811,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age65p,7,BachPlus,0
1349,1950,2,1,1,0,No,1,3,3,3,3,3,working class,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,3,BachPlus,0
1350,1933,2,1,1,1,Not Employed,4,2,3,3,3,3,working class,0.968565811,South East,Other Christian,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age65p,5,BachPlus,0
1351,1947,5,1,1,1,No,2,2,2,2,3,2,middle class,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age65p,6,BachPlus,0
1352,1948,6,1,0,1,No,1,1,1,1,1,1,affluent people,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,1,Ctl,Working part-time,Age65p,5,BachPlus,1
1353,1943,5,1,0,1,No,4,2,4,3,3,3,middle class,0.968565811,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,4,BachPlus,0
1354,1939,5,0,1,1,No,2,3,3,3,3,3,middle class,3.428455267,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age65p,4,HS,0
1355,1951,3,0,1,0,Not Employed,NA,NA,2,2,3,2,middle class,3.428455267,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Eth,Retired,Age65p,4,HS,0
1356,1948,2,0,1,1,No,NA,1,2,2,2,2,working class,3.428455267,South East,Non-religious,White - British/English/Welsh/Scottish/Northern Irish,NA,Ctl,Retired,Age65p,5,HS,0
1357,1923,2,0,0,0,Not Employed,4,3,2,3,2,3,working class,3.428455267,South East,Church of England,White - British/English/Welsh/Scottish/Northern Irish,NA,NA,Retired,Age65p,3,HS,0
