X,yob,incnum,Bachelor,Male,marital,union,relfreq,moreno,religionlink,regionlink,classlink,racelink,respondent_class,weight,region,religion,race,joblossnum,taxarg,employment,agecat,taxnum,educsimple,jl2,province
1320,2000,2,0,1,0,No,NA,2,2,3,4,3,working class,1.146098886,Ontario,Non-religious,White,NA,Eth,"Unemployed, looking for work",Age1524,5,HS,0,Ontario
1321,1997,7,0,0,0,Yes,1,2,2,3,2,2,affluent people,0.517286626,Ontario,Other Christian,White,2,Ctl,Working part-time,Age1524,2,PostSec,2,Ontario
1322,1975,3,1,0,0,No,NA,3,2,3,2,1,working class,0.375500827,Ontario,Non-religious, Chinese,2,Ctl,Working full time,Age2544,3,BachPlus,2,Ontario
1323,1975,3,1,0,0,No,NA,3,1,1,1,1,working class,0.375500827,Ontario,Non-religious, Chinese,2,Reg,Working full time,Age2544,1,BachPlus,2,Ontario
1324,1975,7,0,0,1,Yes,1,2,3,3,3,3,affluent people,0.426021525,Ontario,Catholic, Chinese,2,Eth,Working full time,Age2544,2,PostSec,2,Ontario
1325,1982,5,0,0,0,Yes,3,3,4,4,3,3,middle class,0.426021525,Ontario,Catholic, Chinese,3,Eth,Working full time,Age2544,1,PostSec,3,Ontario
1326,1980,5,0,0,0,No,2,1,3,2,3,2,middle class,0.426021525,Ontario,Buddhist, Chinese,1,Ctl,Working full time,Age2544,1,PostSec,1,Ontario
1327,1974,4,1,0,0,Not Employed,2,4,3,2,3,2,middle class,0.365973058,Ontario,Other Christian, Chinese,2,Reg,Working full time,Age2544,4,BachPlus,2,Ontario
1328,1982,5,0,1,0,No,NA,3,4,3,4,4,middle class,0.415131222,Ontario,Non-religious, Chinese,2,Eth,Working full time,Age2544,5,PostSec,2,Ontario
1329,1981,5,1,0,1,No,4,3,3,3,3,3,middle class,0.904547757,Ontario,Other,Black,3,Ctl,Working full time,Age2544,4,BachPlus,3,Ontario
1330,1982,4,1,0,0,No,3,1,3,2,3,2,middle class,0.904547757,Ontario,Muslim,Other,4,Ctl,Working full time,Age2544,5,BachPlus,4,Ontario
1331,1977,1,1,0,0,No,NA,1,3,3,3,3,working class,0.904547757,Ontario,Non-religious,Other,1,Ctl,Working part-time,Age2544,5,BachPlus,1,Ontario
1332,1985,6,0,0,1,No,2,3,1,2,3,1,middle class,1.030725618,Ontario,Other Christian,Black,NA,Eth,Other,Age2544,4,PostSec,0,Ontario
1333,1989,4,0,0,1,No,3,2,3,2,3,2,middle class,1.030725618,Ontario,Muslim,Other,NA,Eth,"Unemployed, looking for work",Age2544,7,PostSec,0,Ontario
1334,1991,7,0,1,1,No,2,3,2,3,2,3,affluent people,1.355752742,Ontario,Catholic,Other,1,Eth,Working full time,Age2544,1,PostSec,1,Ontario
1335,1980,7,1,0,0,Yes,2,NA,2,4,3,4,affluent people,0.880751697,Ontario,Anglican,Black,1,Reg,Working full time,Age2544,5,BachPlus,1,Ontario
1336,1983,5,1,0,0,Yes,2,3,2,2,3,4,middle class,0.880751697,Ontario,Catholic,Black,3,Reg,Working full time,Age2544,5,BachPlus,3,Ontario
1337,1985,7,1,0,0,No,2,2,3,3,2,3,affluent people,0.880751697,Ontario,Buddhist,Other,3,Eth,Working full time,Age2544,4,BachPlus,3,Ontario
1338,1984,3,0,0,1,No,2,2,4,3,3,3,working class,1.003526566,Ontario,Other Christian,Black,2,Ctl,Working part-time,Age2544,6,PostSec,2,Ontario
1339,1981,4,0,1,0,No,2,1,2,3,3,2,middle class,1.003526566,Ontario,Catholic,Other,2,Ctl,Working full time,Age2544,5,PostSec,2,Ontario
1340,1991,6,0,0,0,Yes,1,2,2,2,2,2,middle class,1.003526566,Ontario,Catholic,Other,2,Eth,Working full time,Age2544,4,PostSec,2,Ontario
1341,1979,7,0,0,1,No,1,3,1,4,2,1,affluent people,1.003526566,Ontario,Catholic,Other,NA,Eth,"Unemployed, looking for work",Age2544,2,PostSec,0,Ontario
1342,1979,7,0,0,1,No,1,3,3,3,3,3,affluent people,1.003526566,Ontario,Catholic,Other,NA,Reg,Other,Age2544,1,PostSec,0,Ontario
1343,1982,4,1,1,1,No,2,3,3,3,3,3,middle class,0.525184877,Ontario,Hindu,South Asian,3,Ctl,Working part-time,Age2544,5,BachPlus,3,Ontario
1344,1986,6,1,0,1,No,2,3,3,3,3,3,middle class,0.525184877,Ontario,Hindu,South Asian,1,Ctl,Working full time,Age2544,1,BachPlus,1,Ontario
1345,1978,4,1,0,1,No,1,1,2,2,3,2,middle class,0.525184877,Ontario,Hindu,South Asian,NA,Ctl,"Unemployed, looking for work",Age2544,5,BachPlus,0,Ontario
1346,1983,6,1,0,1,No,2,3,3,3,4,3,middle class,0.525184877,Ontario,Hindu,South Asian,2,Eth,Working full time,Age2544,5,BachPlus,2,Ontario
1347,1979,4,1,0,1,No,1,3,1,1,1,1,middle class,0.525184877,Ontario,Muslim,South Asian,1,Ctl,Working part-time,Age2544,6,BachPlus,1,Ontario
1348,1980,6,1,1,1,No,2,NA,NA,NA,NA,NA,,0.525184877,Ontario,Hindu,South Asian,1,Eth,Working full time,Age2544,2,BachPlus,1,Ontario
1349,1982,7,1,0,1,No,1,3,2,3,3,2,affluent people,0.525184877,Ontario,Muslim,South Asian,2,Ctl,Working full time,Age2544,1,BachPlus,2,Ontario
1350,1975,5,1,1,1,No,2,1,3,2,3,2,middle class,0.525184877,Ontario,Muslim,South Asian,2,Ctl,Working part-time,Age2544,4,BachPlus,2,Ontario
1351,1988,5,1,0,1,Yes,2,4,3,3,2,3,middle class,0.525184877,Ontario,Hindu,South Asian,2,Eth,Working part-time,Age2544,6,BachPlus,2,Ontario
1352,1982,7,0,0,1,No,1,5,2,3,3,2,affluent people,0.597111371,Ontario,Hindu,South Asian,3,Eth,Working full time,Age2544,4,PostSec,3,Ontario
1353,1980,2,0,0,0,No,NA,3,3,3,2,2,working class,0.597111371,Ontario,Non-religious,South Asian,NA,Reg,Other,Age2544,4,PostSec,0,Ontario
1354,1984,5,0,0,1,No,4,3,2,2,2,2,middle class,0.597111371,Ontario,Catholic,South Asian,3,Eth,Working full time,Age2544,4,PostSec,3,Ontario
1355,1984,6,0,0,1,No,3,3,2,3,2,3,middle class,0.597111371,Ontario,Muslim,South Asian,2,Ctl,Working full time,Age2544,6,PostSec,2,Ontario
1356,1978,4,0,1,1,No,2,NA,3,3,3,3,middle class,0.597111371,Ontario,Muslim,South Asian,2,Reg,Working full time,Age2544,4,PostSec,2,Ontario
1357,1983,4,1,0,1,Yes,1,5,3,1,2,4,middle class,0.687282492,Ontario,Muslim,South Asian,4,Eth,Working full time,Age2544,4,BachPlus,4,Ontario
1358,1989,4,1,0,1,Yes,2,3,3,4,3,3,middle class,0.687282492,Ontario,Hindu,South Asian,NA,Reg,"Unemployed, looking for work",Age2544,4,BachPlus,0,Ontario
1359,1992,4,1,1,0,No,NA,3,2,3,3,3,middle class,0.511620159,Ontario,Non-religious,South Asian,2,Eth,Working part-time,Age2544,5,BachPlus,2,Ontario
1360,1975,5,1,0,1,No,3,4,2,3,1,2,middle class,0.511620159,Ontario,Catholic,South Asian,3,Reg,Working full time,Age2544,5,BachPlus,3,Ontario
1361,1977,7,0,1,1,No,1,3,4,3,2,3,affluent people,0.58160681,Ontario,Jewish,South Asian,2,Eth,Working full time,Age2544,5,PostSec,2,Ontario
1362,1985,1,1,0,1,No,NA,3,2,2,3,2,working class,0.658517559,Ontario,Non-religious,White,NA,Reg,"Unemployed, looking for work",Age2544,5,BachPlus,0,Ontario
1363,1982,7,1,1,1,No,NA,1,3,2,3,2,affluent people,0.658517559,Ontario,Non-religious,White,1,Ctl,Working full time,Age2544,4,BachPlus,1,Ontario
1364,1977,3,0,1,0,Yes,NA,NA,3,3,3,3,working class,1.673288953,Ontario,Non-religious,White,4,Reg,Working full time,Age2544,6,HS,4,Ontario
1365,1975,6,0,0,0,No,4,3,3,3,3,3,middle class,1.673288953,Ontario,Other Christian,White,1,Eth,Working full time,Age2544,2,HS,1,Ontario
1366,1992,2,0,0,0,No,2,4,2,2,2,2,working class,1.673288953,Ontario,Catholic,White,1,Eth,Working full time,Age2544,3,HS,1,Ontario
1367,1980,7,1,1,1,Yes,1,5,3,3,3,4,affluent people,0.863586643,Ontario,Catholic,White,1,Ctl,Working full time,Age2544,6,BachPlus,1,Ontario
1368,1979,6,1,0,1,No,2,5,3,4,3,4,middle class,0.863586643,Ontario,Catholic,White,1,Ctl,Working part-time,Age2544,5,BachPlus,1,Ontario
1369,1990,1,1,0,0,No,NA,2,4,3,4,4,working class,0.863586643,Ontario,Non-religious,White,2,Reg,Working part-time,Age2544,1,BachPlus,2,Ontario
1370,1988,7,1,1,1,Yes,2,5,4,4,4,4,affluent people,0.863586643,Ontario,Catholic,White,4,Ctl,Working full time,Age2544,6,BachPlus,4,Ontario
1371,1990,7,1,1,1,Yes,3,4,3,3,3,4,affluent people,0.863586643,Ontario,Catholic,White,4,Eth,Working part-time,Age2544,6,BachPlus,4,Ontario
1372,1983,7,1,1,1,No,1,4,2,4,3,2,affluent people,0.863586643,Ontario,Anglican,White,2,Eth,Working full time,Age2544,4,BachPlus,2,Ontario
1373,1985,4,1,0,0,Yes,1,2,3,3,3,4,middle class,0.863586643,Ontario,Jewish,White,1,Eth,Working full time,Age2544,4,BachPlus,1,Ontario
1374,1986,4,1,0,0,No,4,2,4,4,4,4,middle class,0.863586643,Ontario,Other Christian,White,1,Eth,Working full time,Age2544,6,BachPlus,1,Ontario
1375,1984,6,1,1,1,Yes,3,2,4,3,3,2,middle class,0.863586643,Ontario,Jewish,White,2,Ctl,Working full time,Age2544,3,BachPlus,2,Ontario
1376,1980,5,1,1,1,No,NA,1,4,3,3,4,middle class,0.863586643,Ontario,Non-religious,White,2,Reg,Working full time,Age2544,1,BachPlus,2,Ontario
1377,1974,7,1,0,1,No,4,1,2,2,2,2,affluent people,0.863586643,Ontario,Other Christian,White,2,Reg,Working full time,Age2544,1,BachPlus,2,Ontario
1378,1990,5,1,1,1,No,NA,3,2,3,2,3,middle class,0.863586643,Ontario,Non-religious,White,1,Eth,Working full time,Age2544,5,BachPlus,1,Ontario
1379,1983,7,1,0,1,No,NA,3,3,3,3,3,affluent people,0.863586643,Ontario,Non-religious,White,1,Eth,Working full time,Age2544,1,BachPlus,1,Ontario
1380,1992,3,0,0,0,No,NA,3,3,3,3,3,working class,2.20540627,Ontario,Non-religious,White,NA,Eth,Student,Age2544,5,HS,0,Ontario
1381,1979,1,0,0,0,No,NA,3,2,4,3,4,working class,2.20540627,Ontario,Non-religious,White,3,Reg,Working part-time,Age2544,5,HS,3,Ontario
1382,1980,6,0,0,0,No,2,3,1,4,4,3,middle class,2.20540627,Ontario,Other Christian,White,1,Eth,Working part-time,Age2544,5,HS,1,Ontario
1383,1984,1,0,1,0,Not Employed,2,2,3,4,4,3,working class,2.20540627,Ontario,Other Christian,White,NA,Reg,Other,Age2544,7,HS,0,Ontario
1384,1974,7,0,1,0,No,2,1,2,2,2,2,affluent people,2.20540627,Ontario,Catholic,White,1,Ctl,Working full time,Age2544,2,HS,1,Ontario
1385,1976,1,0,1,0,No,4,3,3,3,3,3,working class,2.20540627,Ontario,Other Christian,White,2,Ctl,Working part-time,Age2544,5,HS,2,Ontario
1386,1989,3,0,0,1,No,NA,2,4,4,4,4,working class,2.20540627,Ontario,Non-religious,White,2,Reg,Working full time,Age2544,6,HS,2,Ontario
1387,1990,4,0,0,0,Yes,4,1,2,2,2,2,middle class,0.983906797,Ontario,Catholic,White,2,Reg,Working full time,Age2544,4,PostSec,2,Ontario
1388,1979,7,0,0,1,No,NA,1,3,3,3,3,affluent people,0.983906797,Ontario,Non-religious,White,1,Ctl,Working full time,Age2544,2,PostSec,1,Ontario
1389,1983,4,0,0,0,No,2,2,2,4,3,3,middle class,0.983906797,Ontario,Other Christian,White,3,Ctl,Working full time,Age2544,5,PostSec,3,Ontario
1390,1991,7,0,1,0,Yes,NA,4,3,3,2,3,affluent people,0.983906797,Ontario,Non-religious,White,2,Ctl,Working full time,Age2544,6,PostSec,2,Ontario
1391,1979,7,0,0,0,No,NA,5,4,4,3,4,affluent people,0.983906797,Ontario,Non-religious,White,4,Reg,Working full time,Age2544,1,PostSec,4,Ontario
1392,1980,4,0,0,0,Yes,1,1,2,1,2,2,middle class,0.983906797,Ontario,United Church,White,1,Eth,Working full time,Age2544,2,PostSec,1,Ontario
1393,1986,3,0,1,1,No,2,5,2,2,2,2,working class,0.983906797,Ontario,Catholic,White,2,Reg,Working part-time,Age2544,1,PostSec,2,Ontario
1394,1975,6,0,1,1,Yes,2,2,2,2,3,2,middle class,0.983906797,Ontario,Other Christian,White,2,Ctl,Working full time,Age2544,7,PostSec,2,Ontario
1395,1980,6,0,1,1,No,NA,NA,1,3,3,1,middle class,0.983906797,Ontario,Non-religious,White,1,Eth,Working full time,Age2544,4,PostSec,1,Ontario
1396,1978,3,0,1,0,Yes,3,3,3,3,3,3,working class,0.983906797,Ontario,Catholic,White,1,Reg,Working full time,Age2544,4,PostSec,1,Ontario
1397,1981,5,0,0,1,No,4,1,4,4,4,4,middle class,0.983906797,Ontario,Other Christian,White,NA,Eth,Other,Age2544,1,PostSec,0,Ontario
1398,1976,7,0,0,0,No,NA,3,4,3,3,4,affluent people,0.983906797,Ontario,Non-religious,White,2,Ctl,Working part-time,Age2544,4,PostSec,2,Ontario
1399,1982,4,0,0,1,No,NA,3,2,3,4,3,middle class,0.983906797,Ontario,Non-religious,White,2,Ctl,Working full time,Age2544,7,PostSec,2,Ontario
1400,1978,4,0,1,1,No,3,3,3,3,2,3,middle class,0.983906797,Ontario,Jewish,White,3,Reg,Working part-time,Age2544,4,PostSec,3,Ontario
1401,1979,7,0,0,0,No,NA,1,1,3,3,3,affluent people,0.983906797,Ontario,Non-religious,White,1,Ctl,Working part-time,Age2544,5,PostSec,1,Ontario
1402,1992,6,0,0,0,Yes,4,3,4,3,3,4,middle class,0.983906797,Ontario,Catholic,White,4,Eth,Working full time,Age2544,7,PostSec,4,Ontario
1403,1976,6,0,0,1,No,NA,3,2,3,3,3,middle class,0.983906797,Ontario,Non-religious,White,1,Ctl,Working full time,Age2544,3,PostSec,1,Ontario
1404,1979,1,0,0,0,No,NA,1,2,2,2,2,working class,0.983906797,Ontario,Non-religious,White,5,Ctl,Working part-time,Age2544,4,PostSec,5,Ontario
1405,1982,7,1,0,0,No,3,3,2,3,3,3,affluent people,0.641356884,Ontario,Other Christian,White,1,Eth,Working full time,Age2544,5,BachPlus,1,Ontario
1406,1982,5,1,0,0,Not Employed,1,2,2,3,3,3,middle class,0.641356884,Ontario,Catholic,White,NA,Ctl,Other,Age2544,4,BachPlus,0,Ontario
1407,1990,7,1,0,1,No,NA,3,1,3,4,2,affluent people,0.641356884,Ontario,Non-religious,White,3,Eth,Working full time,Age2544,1,BachPlus,3,Ontario
1408,1977,7,1,0,1,Yes,NA,1,2,3,3,3,affluent people,0.641356884,Ontario,Non-religious,White,1,Eth,Working full time,Age2544,3,BachPlus,1,Ontario
1409,1983,5,1,1,0,Yes,NA,2,1,3,3,1,middle class,0.641356884,Ontario,Non-religious,White,1,Reg,Working full time,Age2544,5,BachPlus,1,Ontario
1410,1989,5,0,1,0,No,NA,1,1,1,1,1,middle class,1.628760096,Ontario,Non-religious,White,3,Reg,Working full time,Age2544,4,HS,3,Ontario
1411,1992,1,0,1,0,No,1,3,3,3,3,3,working class,1.628760096,Ontario,Catholic,White,3,Eth,Working part-time,Age2544,4,HS,3,Ontario
1412,1977,4,0,1,0,Yes,3,1,3,3,3,3,middle class,1.628760096,Ontario,Catholic,White,1,Ctl,Working full time,Age2544,3,HS,1,Ontario
1413,1975,7,0,0,0,Not Employed,NA,1,1,3,3,4,affluent people,1.628760096,Ontario,Non-religious,White,4,Ctl,On a long-term leave,Age2544,5,HS,4,Ontario
1414,1978,2,0,1,0,No,2,3,2,2,2,2,working class,1.628760096,Ontario,Catholic,White,2,Reg,Working full time,Age2544,4,HS,2,Ontario
1415,1974,4,0,0,0,No,3,3,2,3,3,2,middle class,0.729896733,Ontario,Catholic,White,2,Reg,Working full time,Age2544,6,PostSec,2,Ontario
1416,1987,7,0,0,1,No,2,2,2,4,2,3,affluent people,0.729896733,Ontario,United Church,White,2,Reg,Working full time,Age2544,5,PostSec,2,Ontario
1417,1982,1,0,0,0,Not Employed,1,5,2,2,2,4,working class,0.729896733,Ontario,Anglican,White,NA,Ctl,"Unemployed, looking for work",Age2544,4,PostSec,0,Ontario
1418,1978,6,0,0,1,No,2,3,3,3,3,3,middle class,0.729896733,Ontario,Catholic,White,NA,Ctl,Other,Age2544,3,PostSec,0,Ontario
1419,1992,4,0,1,1,No,NA,3,3,3,3,3,middle class,0.729896733,Ontario,Non-religious,White,1,Ctl,Working full time,Age2544,5,PostSec,1,Ontario
1420,1967,4,1,1,0,No,NA,3,2,4,3,2,middle class,0.282888135,Ontario,Non-religious, Chinese,3,Eth,Working full time,Age4564,4,BachPlus,3,Ontario
1421,1964,7,1,1,1,No,2,4,1,4,3,3,affluent people,0.282888135,Ontario,Buddhist, Chinese,4,Ctl,Working full time,Age4564,7,BachPlus,4,Ontario
1422,1966,3,0,1,0,No,1,4,1,3,3,3,working class,0.698598292,Ontario,Other Christian, Chinese,2,Eth,Working part-time,Age4564,5,HS,2,Ontario
1423,1959,7,1,1,1,Not Employed,NA,2,2,3,2,3,affluent people,0.275858112,Ontario,Non-religious, Chinese,NA,Reg,Retired,Age4564,5,BachPlus,0,Ontario
1424,1973,6,1,1,1,No,1,1,3,4,4,4,middle class,0.673243126,Ontario,Muslim,Other,1,Ctl,Working full time,Age4564,6,BachPlus,1,Ontario
1425,1970,7,1,1,1,No,4,1,3,3,3,2,affluent people,0.673243126,Ontario,Other Christian,Black,1,Reg,Working full time,Age4564,1,BachPlus,1,Ontario
1426,1956,6,1,1,0,No,1,2,2,2,3,2,middle class,0.673243126,Ontario,Other,Other,NA,Eth,Retired,Age4564,5,BachPlus,0,Ontario
1427,1969,3,1,0,0,No,NA,3,2,3,3,3,working class,0.673243126,Ontario,Non-religious,Other,2,Reg,Working part-time,Age4564,5,BachPlus,2,Ontario
1428,1953,4,0,0,0,Not Employed,2,3,1,1,1,1,middle class,0.766342915,Ontario,Catholic,Other,NA,Eth,Retired,Age4564,3,PostSec,0,Ontario
1429,1969,7,0,1,1,Yes,NA,NA,1,3,1,3,affluent people,0.766342915,Ontario,Non-religious,Other,1,Eth,Working full time,Age4564,4,PostSec,1,Ontario
1430,1971,7,0,1,0,No,2,3,3,3,3,3,affluent people,0.766342915,Ontario,Muslim,Other,2,Ctl,Working full time,Age4564,5,PostSec,2,Ontario
1431,1959,6,0,0,0,Yes,2,1,1,1,1,1,middle class,0.766342915,Ontario,Catholic,Black,1,Reg,Working full time,Age4564,5,PostSec,1,Ontario
1432,1971,3,0,0,0,No,2,2,2,4,3,3,working class,2.255931133,Ontario,Other Christian,Black,2,Reg,Working full time,Age4564,3,HS,2,Ontario
1433,1957,7,0,1,1,No,1,2,2,2,2,2,affluent people,1.006162774,Ontario,United Church,"Aboriginal (First Nations, M??tis or Inuit)",2,Reg,Working full time,Age4564,4,PostSec,2,Ontario
1434,1963,6,1,1,1,No,4,1,2,1,1,1,middle class,0.393331865,Ontario,Muslim,South Asian,1,Ctl,Working full time,Age4564,2,BachPlus,1,Ontario
1435,1968,1,0,0,1,No,2,3,3,3,3,3,working class,0.446402518,Ontario,Hindu,South Asian,NA,Reg,Other,Age4564,4,PostSec,0,Ontario
1436,1958,7,1,1,1,No,NA,1,2,2,3,3,affluent people,0.491710808,Ontario,Non-religious,White,1,Reg,Working part-time,Age4564,3,BachPlus,1,Ontario
1437,1965,6,1,0,0,Yes,1,1,1,3,4,2,middle class,0.491710808,Ontario,Muslim,White,1,Eth,Working full time,Age4564,1,BachPlus,1,Ontario
1438,1956,4,1,0,0,No,1,2,2,4,2,4,middle class,0.491710808,Ontario,Catholic,White,1,Eth,Working full time,Age4564,5,BachPlus,1,Ontario
1439,1956,7,1,1,0,No,NA,1,3,3,2,2,affluent people,0.491710808,Ontario,Non-religious,White,NA,Ctl,Retired,Age4564,5,BachPlus,0,Ontario
1440,1963,4,0,1,1,Yes,1,3,2,4,2,1,middle class,1.240455495,Ontario,Catholic,White,1,Ctl,Working full time,Age4564,3,HS,1,Ontario
1441,1955,4,0,1,1,Not Employed,NA,3,2,1,3,3,middle class,1.240455495,Ontario,Non-religious,White,NA,Eth,Retired,Age4564,4,HS,0,Ontario
1442,1953,7,0,1,1,No,NA,4,4,4,3,4,affluent people,0.558850291,Ontario,Non-religious,White,NA,Ctl,Retired,Age4564,6,PostSec,0,Ontario
1443,1963,6,0,0,0,Yes,1,1,3,3,3,3,middle class,0.558850291,Ontario,Other Christian,White,2,Reg,Working full time,Age4564,1,PostSec,2,Ontario
1444,1967,4,0,0,0,No,1,1,4,3,2,4,middle class,0.558850291,Ontario,Jewish,White,NA,Reg,Other,Age4564,3,PostSec,0,Ontario
1445,1968,6,0,1,1,No,2,4,2,2,2,2,middle class,0.558850291,Ontario,Anglican,White,1,Eth,Working full time,Age4564,1,PostSec,1,Ontario
1446,1957,4,0,1,1,Yes,2,2,3,2,3,2,middle class,0.558850291,Ontario,Catholic,White,3,Eth,Working full time,Age4564,2,PostSec,3,Ontario
1447,1972,2,0,1,1,Not Employed,2,1,4,4,4,4,working class,0.558850291,Ontario,Anglican,White,NA,Eth,"Unemployed, looking for work",Age4564,7,PostSec,0,Ontario
1448,1955,7,0,0,1,No,3,3,2,2,3,2,affluent people,0.558850291,Ontario,Catholic,White,1,Reg,Working full time,Age4564,5,PostSec,1,Ontario
1449,1955,1,0,1,0,No,2,3,4,1,1,1,working class,0.558850291,Ontario,Other,White,NA,Reg,Retired,Age4564,4,PostSec,0,Ontario
1450,1962,7,0,1,1,Yes,NA,2,2,4,2,4,affluent people,0.558850291,Ontario,Non-religious,White,1,Reg,Working full time,Age4564,6,PostSec,1,Ontario
1451,1953,5,0,1,1,No,1,1,2,3,4,4,middle class,0.558850291,Ontario,Anglican,White,2,Reg,Working full time,Age4564,3,PostSec,2,Ontario
1452,1968,5,1,1,1,Yes,1,3,2,4,4,3,middle class,0.643020145,Ontario,United Church,White,2,Reg,Working full time,Age4564,3,BachPlus,2,Ontario
1453,1954,7,1,0,0,No,1,3,2,4,2,3,affluent people,0.643020145,Ontario,United Church,White,3,Reg,Working full time,Age4564,2,BachPlus,3,Ontario
1454,1955,7,1,0,1,Yes,4,1,1,3,2,3,affluent people,0.643020145,Ontario,United Church,White,1,Reg,Working full time,Age4564,1,BachPlus,1,Ontario
1455,1966,2,1,1,0,No,1,3,1,3,2,3,working class,0.643020145,Ontario,Anglican,White,1,Ctl,On a long-term leave,Age4564,5,BachPlus,1,Ontario
1456,1966,7,1,1,1,Yes,2,2,2,4,3,4,affluent people,0.643020145,Ontario,Other Christian,White,NA,Reg,Retired,Age4564,2,BachPlus,0,Ontario
1457,1953,5,1,0,0,No,1,1,1,3,4,3,middle class,0.643020145,Ontario,Catholic,White,1,Eth,Working full time,Age4564,1,BachPlus,1,Ontario
1458,1961,7,1,0,1,No,2,3,2,4,3,4,affluent people,0.643020145,Ontario,Catholic,White,1,Reg,Working full time,Age4564,6,BachPlus,1,Ontario
1459,1971,3,0,1,0,No,1,3,2,2,2,2,working class,1.633075956,Ontario,Anglican,White,2,Eth,Working part-time,Age4564,4,HS,2,Ontario
1460,1960,1,0,1,0,Not Employed,1,4,3,4,4,1,working class,1.633075956,Ontario,Jewish,White,NA,Ctl,Retired,Age4564,7,HS,0,Ontario
1461,1966,6,0,0,1,No,2,NA,3,2,2,2,middle class,1.633075956,Ontario,Catholic,White,4,Reg,Working full time,Age4564,5,HS,4,Ontario
1462,1956,3,0,0,0,No,1,3,1,4,1,4,working class,1.633075956,Ontario,United Church,White,NA,Eth,Retired,Age4564,1,HS,0,Ontario
1463,1964,2,0,0,0,Not Employed,1,NA,2,4,4,3,working class,1.633075956,Ontario,Other,White,NA,Eth,Retired,Age4564,4,HS,0,Ontario
1464,1962,2,0,0,0,No,1,2,1,1,1,1,working class,1.633075956,Ontario,United Church,White,NA,Reg,Other,Age4564,1,HS,0,Ontario
1465,1963,3,0,1,0,No,2,2,3,3,2,3,working class,1.633075956,Ontario,Catholic,White,NA,Ctl,Other,Age4564,4,HS,0,Ontario
1466,1965,7,0,1,1,No,NA,2,2,2,2,4,affluent people,1.633075956,Ontario,Non-religious,White,1,Reg,Working full time,Age4564,1,HS,1,Ontario
1467,1957,4,0,1,0,No,NA,1,1,3,3,3,middle class,0.731797851,Ontario,Non-religious,White,NA,Ctl,Retired,Age4564,1,PostSec,0,Ontario
1468,1955,4,0,1,1,No,2,3,4,4,4,4,middle class,0.731797851,Ontario,United Church,White,NA,Eth,Retired,Age4564,3,PostSec,0,Ontario
1469,1970,5,0,1,1,No,4,1,4,3,3,3,middle class,0.731797851,Ontario,Other Christian,White,2,Ctl,Working full time,Age4564,2,PostSec,2,Ontario
1470,1953,6,0,0,1,No,2,1,1,2,2,2,middle class,0.731797851,Ontario,United Church,White,NA,Ctl,Retired,Age4564,6,PostSec,0,Ontario
1471,1956,7,0,1,1,Not Employed,NA,3,1,3,2,1,affluent people,0.731797851,Ontario,Non-religious,White,NA,Reg,Retired,Age4564,1,PostSec,0,Ontario
1472,1966,1,0,0,0,No,NA,2,2,2,2,2,working class,0.731797851,Ontario,Non-religious,White,NA,Ctl,Retired,Age4564,1,PostSec,0,Ontario
1473,1963,7,0,1,0,Not Employed,4,1,4,4,2,4,affluent people,0.731797851,Ontario,Catholic,White,NA,Eth,Retired,Age4564,4,PostSec,0,Ontario
1474,1959,2,0,1,0,No,2,3,2,4,4,4,working class,0.731797851,Ontario,United Church,White,NA,Reg,Retired,Age4564,5,PostSec,0,Ontario
1475,1958,5,0,0,1,No,NA,3,1,2,2,3,middle class,0.731797851,Ontario,Non-religious,White,1,Reg,Working full time,Age4564,4,PostSec,1,Ontario
1476,1962,7,0,0,1,Yes,1,1,3,3,3,2,affluent people,0.731797851,Ontario,Catholic,White,2,Ctl,Working full time,Age4564,5,PostSec,2,Ontario
1477,1961,3,0,1,0,No,1,3,2,3,2,3,working class,0.731797851,Ontario,Anglican,White,NA,Reg,Retired,Age4564,4,PostSec,0,Ontario
1478,1956,5,0,1,1,Not Employed,1,3,3,3,3,2,middle class,0.731797851,Ontario,Other,White,NA,Reg,Retired,Age4564,2,PostSec,0,Ontario
1479,1958,7,0,1,0,No,NA,2,2,2,2,2,affluent people,0.731797851,Ontario,Non-religious,White,1,Reg,Working full time,Age4564,4,PostSec,1,Ontario
1480,1953,4,0,1,0,No,2,1,3,4,4,4,middle class,0.731797851,Ontario,Anglican,White,NA,Reg,Retired,Age4564,1,PostSec,0,Ontario
